"SURVEY_YEAR","BIOMASS_MT_MALE_LE102","CV_BIOMASS_MT_MALE_LE102","CI_BIOMASS_MT_MALE_LE102","BIOMASS_MT_MALE_103TO124","CV_BIOMASS_MT_MALE_103TO124","CI_BIOMASS_MT_MALE_103TO124","BIOMASS_MT_MALE_GE103","CV_BIOMASS_MT_MALE_GE103","CI_BIOMASS_MT_MALE_GE103","BIOMASS_MT_MALE_GE110","CV_BIOMASS_MT_MALE_GE110","CI_BIOMASS_MT_MALE_GE110","BIOMASS_MT_MALE_GE125","CV_BIOMASS_MT_MALE_GE125","CI_BIOMASS_MT_MALE_GE125","BIOMASS_MT_MALE_GE125_NEW","CV_BIOMASS_MT_MALE_GE125_NEW","CI_BIOMASS_MT_MALE_GE125_NEW","BIOMASS_MT_MALE_GE125_OLD","CV_BIOMASS_MT_MALE_GE125_OLD","CI_BIOMASS_MT_MALE_GE125_OLD","BIOMASS_MT_IMMATURE_FEMALE","CV_BIOMASS_MT_IMMATURE_FEMALE","CI_BIOMASS_MT_IMMATURE_FEMALE","BIOMASS_MT_MATURE_FEMALE","CV_BIOMASS_MT_MATURE_FEMALE","CI_BIOMASS_MT_MATURE_FEMALE"
2004,13063.8148397642402634085145196963122258,0.1244870651678992657940117989398058177779,3187.500899826236945527294019868047755524,10599.3139414173687116955126958620562754,0.3023845755896988870562814661929724541537,6281.935333526240357823859370048270110663,13404.2652965384231577243312634585539918,0.2668985986858611936189260906996912969726,7012.056063156864588000058238149182164271,9732.040144093098043505635169527727703079,0.2637924619356247684480077606741375095303,5031.788105362635474614736715366487615987,2804.951355121054446028818567596497716458,0.2166228718673498034321612539178226421065,1190.928571269293251368312347684729421587,980.308303056268831231693659271560854636,0.2645980489021202336176337815769585229086,508.39982205002475966404690679521775212,1824.643052064785614797124908324936861815,0.2935125288001568431154416040285859070808,1049.688968883576081062450235436467893572,3865.787025307119934888074833780303061867,0.1531765072889710848740182754957728056964,1160.609598740749172724205252425560395667,3865.115627138315836425187939829977527472,0.2071774146378123954293523768558078620863,1569.498739297177378042167276415439976121
2005,18964.3864442119222903701162571914964914,0.1244583779291119336930082476538029160968,4626.142479524211119473886818229314991481,13509.4893732668262697032090570519192426,0.1750651780796337066432401067619270118944,4635.48067927591714826068204482708443346,27348.1596823228441830663315826439916955,0.1960982731915288218714964320121115571727,10511.3367017926103870302616439544508636,23654.8368601633839757023114893600760422,0.2069552086569235817617306846435259577657,9595.163728355576393652829473026470217081,13838.6703090560179133631225255920724531,0.256761953206153573848612126482635556296,6964.358275925287051230844815942477277369,8776.196797876115896695992094893654595421,0.3330570805754790413566966053392165691136,5729.029988750713897297428531172076806825,5062.473511179902016667130430698417857606,0.2980619817613174552473590264900194713393,2957.50453921865511879419714784563596902,8710.176028201651186395048963661058893524,0.2209822590283851192534759613496521708392,3772.596975483900425078603729057671769021,8759.105717801960051938475663917475343252,0.21814934063209420137920392675179874525,3745.154548255995388272514054557398159093
2006,33861.4380009851947937536298049801624497,0.152146159375792937108587392079118861805,10097.6999758711926959000660152754538773,19962.1526438991741966516957182123542473,0.1678777321553393010994887627386262276746,6568.353793001147528264779619969521061007,39045.2919792816952051976914980990688336,0.2559035108001522950736107713405558096059,19583.9815035218176187714386788844716512,32859.3071517660878770069670070475022694,0.2890689230845606819372871584200648701554,18617.264882065018942888960463970909682,19083.1393353825210085459957798867145863,0.4190286346419481809594724920564438654712,15672.9083679592887689033024285890218203,3755.185672868100927754840812352141981494,0.3693381531425070818644191204061312033598,2718.389348603642036293172495947557669697,15327.9536625144200807911549675345726048,0.4792886414488346198447633433149057340663,14399.1676107105615851350887177870738523,10808.2276135790826204613128160727096949,0.2508065653188507567926767046114010943486,5313.117912094412099249942491482796077045,10914.4163059322126749443292353033687149,0.2095876229319348665654350241942757652453,4483.552075729768820838836205497220829669
2007,35744.9861313762721517498533744558320161,0.2097607096169322717425701947802529975055,14695.8715660831833999386828018146834271,24259.4579733446858040602553315364768023,0.2504137096670996595819173162801247736274,11906.805696611950444057113110747369492,40540.2078534005816298587784869619395492,0.3228834151744794510710528446297540192039,25655.9310966348954495174633457927940864,31672.5780699407493978867631496012553005,0.3783009891871975014084517784894687485604,23484.2645233759553270983487394620859054,16280.7498800558958257985231554254627469,0.4754668361177518541172013344196438536496,15172.2750047855037614167112553291904571,8523.340547355224943947399158408710347294,0.8357825019801192825366143039092817881573,13962.3714202784125518715980694674012443,7757.409332700670881851123997016752399692,0.3476252090658143509952041180211667937607,5285.475240534773416343908980237508850701,4944.047029001960936758988104581060981035,0.2539300726227108553656085864948713735163,2460.666753404148935091608297634084937969,7520.692480845129720752050849125742270637,0.1568400318907427206090522031708139459325,2311.909471130989500393459896288366126128
2008,15704.6527133790949314663998621137421849,0.1233887100875390914380974574439438315519,3798.042607726169897104821422818159714186,18885.8953099075190563543194059567223965,0.1972275410635263451140060855889415579707,7300.644637802239855313570551438798404753,32031.0933447203112978294664307221036928,0.2762343676192549649572350561702394654375,17342.2540758949974774461221652130805591,26350.8160419768419279346566871522924365,0.3055324013976822212725315944905669630819,15780.0150840237546188508463677317275776,13145.1980348127922414751470247653812965,0.3994203393795672129052095872555211937547,10290.9005421420291011835056158381742633,8687.901666950750336490651383181497798316,0.5583835423540142746317894342659146078316,9508.31536449399881752464280805450575852,4457.296367862041904984495641583883498214,0.2764373844393103992617842837962638273281,2415.04016522113752084749555539029349716,2238.176480669564472891171571234454466707,0.2207363874515024735630617915473209792192,968.332102010957751008965407512005861974,7205.502112693069607369624811566538431789,0.2259474875843214746217960318164894428641,3191.00759432717821996182815678253986125
2009,9672.696971198183134452361979749462987814,0.1639885331520615512775620592599335889668,3108.974320345110077486218436541134251957,12167.9279389881628002617842149464933464,0.2073470941128601735903941152869403811494,4945.049619066803460267076132647068993396,22980.3597646620396271635154038022196238,0.202980033515048660569842615729468272248,9142.526222629194044999640659809131493349,19770.4254228911807053576530555506745854,0.2085271386537463707770175377235029005335,8080.433677069451675049214692865038773542,10812.4318256738768269017311888557262774,0.211947148388577359356112912525132062373,4491.66162149105605406278482096511935024,6656.539219944851324084036647281979610878,0.2917739562174364757795950473100133751207,3806.721374522882091005269221919313682416,4155.892605729025502817694541573746666556,0.1989484584881348198781489381221149622129,1620.544518001973857191098823803976224963,2038.570212904633691465891753618281520863,0.3288934701910299099470230388434975371914,1314.125965838532410591685275016624119759,4456.168276985526362100601392426288677844,0.1796210551342289444557547134384384155343,1568.826429624925688894504544795125409106
2010,8304.590990709461280931363427171095318512,0.1186327273344826087748170843882069209893,1930.984706105463179042762438297887576786,11836.3085800138551275266914885710665806,0.1977133582382602462717049830636958608329,4586.784784257790650781199824907330480716,26296.3572576817276871413886001173983792,0.2741213966125540396739107528344602904341,14128.4525875048380970170112528538407209,23371.6335849719110011606892905183238964,0.2963056169721519103898009186760115388593,13573.2867657226505940956603644935267748,14460.0486776678725596146971115463317987,0.350168189211969707276068693391432084472,9924.360160296756087648630873460550383074,9593.294007031550759891064161195682937979,0.4694553565278313788103665345559979000688,8827.101586360717345831582403334850412546,4866.754670636321799723632950350648860666,0.2128955626770459176902063177275678019037,2030.776529071871578265397914359831850557,3008.05120040692168106469505297970965423,0.188529004542358324559725253045271523019,1111.525600913319379020213956402222898231,3358.289330990227115564211910650671349413,0.2380280220397175428114596810770718126137,1566.759255109672521373759326780772338535
2011,13197.827368578610117137843680556809558,0.1564326361077588598747580218596654889622,4046.559015277281632448018984149816535994,10463.4127394485395965135299629076102825,0.1937663971214250046105132901206260318492,3973.817264710031920328705641694900778356,26123.4036585821195737892062917559285039,0.3389172107578814575915408482468269247427,17353.1953627990200171527318562581586141,23258.6855905206447572749155947465578717,0.3665992976759165220772074407972666444743,16712.1708926056630846939595678289399753,15659.9909191335799772756763288483182214,0.4449740060923407826002906558691172141345,13657.8462335268320192481333826498361246,9023.047783935378045628309589734313665765,0.7419946861487997659338777489583678917981,13122.3048767516379880134176635203581566,6636.943135198201931647366739114004555595,0.2079636835587035774111389678902199578176,2705.276558252319007529567771376061882073,6001.352359456731284100820510542460287066,0.1915956220472725397132078341021163248048,2253.672363332559193210673474365767187123,3189.013062569505612886856581968769961837,0.1572983398051796414669175194207680386988,983.187862304060810650168914732737872664
2012,19737.3415328157671863209398406652621404,0.1735159255431734891796119339303547820164,6712.496444303362876239537704422753138495,8661.333525615056566152429311195887989244,0.1533595759905844257039375930927607263733,2603.46493652266321837998568663235341146,15026.5963038166371508825781929331949621,0.1450005725940218124564474975416504952229,4270.575533657543317220317967204308256144,11927.862037848968251671812281897282562,0.1547653183062373770910445859206315209542,3618.197955401138352744540075127668443199,6365.26277820158058473014888173730697292,0.1927979296332082832744128534396626951196,2405.330591008832867370723667324073534509,2368.285285217276339955626718974529280603,0.3183608018889527345655429836589491478335,1477.779636907015300897638425428162784248,3996.977492984304244774522162762777692343,0.1889154173508103281899922647204544641063,1479.977715608693777999038996398214095605,5982.081167422308270445900721005189151776,0.1939581914751569818135782693580674195399,2274.136343202020288206262662382230162456,3804.994091495366185521085856894181800273,0.1794545656252483698104232719371683656462,1338.334181316037482720965361298845023825
2013,18416.5383562643772011085319577674806786,0.164587278961350338627585962358033286365,5941.010754451991214995256639749108697986,12202.1706900814634467176937507687972673,0.2051810282733464139995843415968046373865,4907.161701541295202777659747806656597366,20422.5929131658253529800408929409361016,0.23262017304092395908533676601613869292,9311.385910913763991062064415451062335354,15938.8022022751999375273572998416518919,0.2366933082094857322555148852385635869437,7394.311331420181546380587076234056765552,8220.422223084361906262347142172138834323,0.2907115929640500951328275642438656287455,4683.953197047468339489534487822994998052,5383.126146991655910235702856643968446835,0.4251840822135600604262006563845374595792,4486.086318486991449170207332303095160688,2837.296076092705996026644285528170387488,0.2249934968924081892873713656173375995191,1251.211405123244143933134721680098506967,4071.024795223317279595740762354318008913,0.1846622285963312892648301412790971336908,1473.458442259447542684694259253383260896,6794.510392035176907214273364752265202012,0.1796971668110167931589597273578457637152,2393.070363940795291866544819986820451615
2014,17345.3686935288788446320951241106257041,0.2201391397141232549673492118330378826857,7484.053302746757484627480275832634727976,21627.3790113415004718024367511813318044,0.1411421377711494787190041993818916144424,5982.967635773352181500827941860607011765,33393.7982440183956261349779724415240328,0.124451995705640339780237218151526263782,8145.612677892810691993859538269697199899,24859.2368824157228589509936643354254074,0.1234781959267976523083017328972803705075,6016.364495820902034922998422718077181865,11766.4192326768951543325412212601922284,0.1401934372349235312409389433296965233892,3233.166522105127380817508414312423127106,7162.854500068382452056527915649269506483,0.1722817801707114462241361756966759973397,2418.697475776121710667165592956133894969,4603.564732608512702276013305610922721874,0.2102711112718262530013216453423777864645,1897.273477389264105531217790139887559591,2023.449276507305318109546067357097146354,0.2485537374681230348329942781037695949734,985.754325295998111100042504575394102311,6704.806799160643590552373219811274405087,0.2699101913074610825842222371296871812858,3547.0035442483896120659284083498997594
2015,8036.290642415961042166399299708856459477,0.1435572848694207311922893776769774217107,2261.189407491665773657860861016639924679,16816.030914343341435913395753172513591,0.1442487922095226002502367108390664390989,4754.356612337961156933845011064351710826,31121.613802511192237247732740500185835,0.1521441110186187793179194610719372137324,9280.541720277769084989554027062527021788,27067.2812166820411182131865610963163204,0.159485636349183757879372664839679257425,8461.011435406294452336942309781967902855,14305.5828881678508013343369873276722441,0.1797508946725074625823244555811530014011,5040.024993001373526863436995549964511101,8380.272000910813168086845220544083251708,0.2660447526670954554579424049730502617138,4369.87368785999276423283896912977711193,5925.310887257037633247491766783588992397,0.2149814883916406487436768564089854289733,2496.711021302393145971289103338435203693,1038.15043426203826740400071896441443069,0.2040186619321984358306067598310129692658,415.13204246564469158802433210246436705,6535.962416777191534220787566270051414578,0.3532751704642768614766740550345111142949,4525.626744392735845571834092313371064353
2016,8196.107489577942947869501175473397315397,0.1633218931875304758020653507716387059706,2623.66343225408000705344172541974046215,16792.7418801025270170146695683598728262,0.1430138360834428881402561831090217177167,4707.125091879796714762331442011891464538,35118.6803951446831297342454178827677402,0.1259734269269668324660722697395118460116,8671.080216317352394592781356531316362631,31251.8244770810859087396386988660281694,0.1266355764452447873653352848273492321492,7756.881902936717151397533458892549186105,18325.9385150421561127195758495228949139,0.1438801444548068446053283708903291494328,5168.007814395780761731259605161706940914,5798.685965862700936393198256459099641304,0.1827530300438091386833246955924858478398,2077.065763846484371627674982002958699543,12527.2525491794551763263775930637952727,0.1750551345269388985043718345334917806448,4298.201365289113639959447287190953020545,1056.665172392597531244877075460173039033,0.223291858392593103549080155239858063284,462.451670882854820573842048910043530912,6076.266820669890584415520409043317480611,0.3076803123438104674507013534253415042933,3664.313439605366475177522076361548718737
2017,5416.692981613037134432865621827414988012,0.1314223818719949845938499213304749588862,1395.274399285291200843724807977788406019,11715.0726757535632248040845751175921954,0.1317245547053243616879519426829352714925,3024.598953846135738229859159640237365647,24268.3158224833798068567313934282664678,0.1642302434009717656008574395730348382236,7811.759172337875554377848923988724746829,21288.1945910742850424364423439997588722,0.1758978591876240312647244713277087290693,7339.313794897467307433286605644519795232,12553.2431467298165820526468183106742724,0.2288627676246073188285323457167849544274,5631.021139681431922951116554859800642208,894.205257327569068555421683713054206706,0.2099323911260869972292463065799176241226,367.936389743457221141741692739872709659,11659.0378894022475134972251345976200657,0.239549915682134235350403289601698269458,5474.126224948588709020967014185740204861,1255.457782046066848514936574904908394413,0.2002000642063637625336109000177029947747,492.631748005043186227150073796451196059,5018.951317668246197243859468389170149725,0.3119899399650516138508579554043957643699,3069.090147762192331648660473983068106116
2018,8785.655435434161270133831537102303836777,0.1322220531051065265036950742156213721683,2276.848503112401211680073254006299510045,11077.4570436964022454779867319622674683,0.1268524517272022979691787081449267858561,2754.197066395483687401282753398763103241,23948.3021523409067283911843552603954874,0.1490992848141819958935531993262827931384,6998.522457918810541066658715290271137524,21571.7195765056891775181522009024872098,0.1575600906402255109599882443921705329643,6661.730499809936382532415342961459073144,12870.8451086445044829131976232981280191,0.1819119308061751254691093196015458488967,4589.066158248643862881280464596010064869,995.898183278404239713630127613781346791,0.1911114311204771670788410590140573509992,373.041953030973431038231514172056596357,11874.9469253661002431995674956843466723,0.1917285316267155968182661114604207104848,4462.46162880542203323315316493478950493,3920.903456430737971211621030711290987602,0.2036217724981192548539944035657362801223,1564.827370721161171313550118902666809733,4292.516371567464683657393852090014841628,0.2289106742684052323759639450191957829382,1925.901521170406197534995295378548596988
2019,7690.64495713552429413344628801229347853,0.1178138923762837266197380649624010131269,1775.887041876980712940023139264633251726,4811.228415336967624442174698015905741969,0.133177176727000521179347314187489971862,1255.861801208864084095416372712717272452,9812.615466525216111740923979664684809644,0.1360261705203428940172165784562174624476,2616.154109212221648231191695194987281146,8749.261955140721000461263299429884238152,0.142995473974007121944236273915348805801,2452.165525988267448686221491139474441692,5001.387051188248487298749281648779067701,0.1594424943280765497212314824567263905464,1562.969908021531707366612253009914690642,201.904549002991545337541938396511795609,0.3212208768027608311691162187371908851101,127.117674271965591401236531448344233018,4799.4825021852569419612073432522672721,0.1613210777490405128511674972124935307506,1517.54507218476718298167757963256036619,3338.610298739676678818688490791560517507,0.1852054363715722668836901138628749797609,1211.924403415305850817422071573427177669,4113.119105636595169136602996078766727783,0.2461136919997372596513519452597629905532,1984.098060296844339473946647922996434782
2021,10920.4713173702699651732739113909863645,0.1600062383208945958676328073031547049661,3424.793330919936713277015016432064466486,5484.492736629699337624115047547157735689,0.1404574440116328314771080806617434544103,1509.862149715250929459873161093249447815,7490.794761715683664149471933470252218284,0.1391780717321678472768188537810251291559,2043.406566526944652684742278909747091156,5300.730981242720907850209962638258949792,0.1476119154700438015345570928700372838603,1533.604064923979994533133632198310838572,2006.302025085984326525356885923094482599,0.1920888950472350943877746034241615714831,755.361144694401874597993795397925264574,416.326914855060905549456764267589157005,0.3252538073898082512308863468363942342027,265.407351783903715558986113825945019509,1589.975110230923420975900121655505325592,0.2186216973231973796859552378414770373173,681.301992308631765944105181216541048164,2238.243672344692012936503033816740818966,0.1498600576632519641011368912231880464424,657.429718571889385830308400753041116202,5603.629323737896371244335680229753490644,0.2000366599755636799105002668008672023706,2197.025335576844634395658752547445974812
