"SURVEY_YEAR","BIOMASS_MT_MALE_LE119","CV_BIOMASS_MT_MALE_LE119","CI_BIOMASS_MT_MALE_LE119","BIOMASS_MT_MALE_GE120","CV_BIOMASS_MT_MALE_GE120","CI_BIOMASS_MT_MALE_GE120","BIOMASS_MT_MALE_GE135","CV_BIOMASS_MT_MALE_GE135","CI_BIOMASS_MT_MALE_GE135","BIOMASS_MT_MALE_LE104","CV_BIOMASS_MT_MALE_LE104","CI_BIOMASS_MT_MALE_LE104","BIOMASS_MT_MALE_GE105","CV_BIOMASS_MT_MALE_GE105","CI_BIOMASS_MT_MALE_GE105","BIOMASS_MT_MALE_105TO119","CV_BIOMASS_MT_MALE_105TO119","CI_BIOMASS_MT_MALE_105TO119","BIOMASS_MT_MALE_120TO134","CV_BIOMASS_MT_MALE_120TO134","CI_BIOMASS_MT_MALE_120TO134","BIOMASS_MT_MALE_RECRUIT_PRIB","CV_BIO_MT_MALE_RECRUIT_PRIB","CI_BIO_MT_MALE_RECRUIT_PRIB","BIOMASS_MT_MALE_PR_PRIB","CV_BIOMASS_MT_MALE_PR_PRIB","CI_BIOMASS_MT_MALE_PR_PRIB","BIOMASS_MT_IMMATURE_FEMALE","CV_BIOMASS_MT_IMMATURE_FEMALE","CI_BIOMASS_MT_IMMATURE_FEMALE","BIOMASS_MT_MATURE_FEMALE","CV_BIOMASS_MT_MATURE_FEMALE","CI_BIOMASS_MT_MATURE_FEMALE"
1999,160.652701262135380848253681429384759083,0.4017974679672334403016064118651037468137,126.517703234875833384002940178077582599,1729.238978610154024058511675269817516313,0.3365142965990647482261891835649762462775,1140.550731535815060275178301965708667746,1426.164948899432556585173690487327307792,0.3471282659166364826692132428671023446505,970.321844620195070421750746619458202418,14.10262813034613550259591181003945572772,0.9540651269798670063114019133835407323592,26.37145836793991919024084678650073099206,1875.78905174194326940416944488916281967,0.3302777777480697270685480062200638635209,1214.281621485636489121226861761898615849,146.550073131789245345657769619345303355,0.4111236496210506826109544346022077378252,118.090393799619227785266340955896832587,303.074029710721467473337984782490208521,0.4628365534656169190574162252910641742389,274.936529138242761933019326804958860501,172.5692760700044947863913833102479317,0.7640312329260466870274460358949675178638,258.422700851404883217691678066604947074,1253.595672829428061798782307177079376093,0.3653019679022754938903011927468545514004,897.564293827199675349978359567845011297,0,0,0,2868.274962855418345284122490834429336481,0.4669004391319921425162467832896102513609,2624.82972582864682216501818722691295472
2000,113.319990825885746473265182152530901364,0.6785795497321303622357987115801907041552,150.717391566546238866568702613939957458,2091.337103549589502363315525994041853684,0.2957923013795032876147270597221606137261,1212.458773045784199521751454061617753787,1745.747843551963787655822155963801365143,0.3051422067906196772403783095273474095508,1044.09464498356693672272427086446678084,68.58289679218408291072837916030322271055,0.578020287340488647556259937148276043303,77.6989191925041886408985658700976706186,2136.07419758329116592585232898626953234,0.3038058442401164461595229675493174407865,1271.945576914389312916460247077675181266,44.73709403370166356253680299222767865411,0.9999999999999999999999999999999999999993,87.684704306055260582572133864766250162,345.589259997625714707493370030240488541,0.3798455687479255409528135124041719746391,257.290276073266790871933782064576111428,39.80300321267388107811246989326531945881,0.9999999999999999999999999999999999999995,78.01388629684080691310044099080002613923,1705.944840339289906577709686070536045683,0.306953422088447977143022338621991781377,1026.34538900710105431456241893969323445,0,0,0,1461.817816272813591893780629085571482453,0.4603357921065177186523847235865766690719,1318.937042243956638264455363350078568048
2001,87.06540682427864120280478980018437942342,0.7644678032204799296171680596799880487232,130.455052571249202350927406616846011691,1598.740474470517887955571279622184995589,0.7345444543168250414635173804046825172674,2301.71806085177029570940378086228307254,1460.919387905429531111750230767069607939,0.7585238120461658004467188413322359911492,2171.958600684108128079402472734232958506,14.69366920434879179065711244467409644523,0.9956212517667409608702212346366326185392,28.67348547950910726411210685982770421441,1671.112212090447737367718956977695278567,0.7307399722314063978637223262773900442969,2393.451043258734281055056058062500862407,72.3717376199298494121476773555102829782,0.7354988167564938075531781902437962203839,104.329481676696873850185131600173509996,137.821086565088356843821048855115387651,0.5791381522181922498236218193018094958433,156.442200843617231634038891047182235742,0,0,0,1460.919387905429531111750230767069607939,0.7585238120461658004467188413322359911492,2171.958600684108128079402472734232958506,0.343410837451880855834177599815726087302,1,0.6730852414056864774349880956388231311129,1816.345871861818064345340409801823651008,0.7221783616354060437010695221513597128616,2570.982344372625827938332210608718164663
2002,0,0,0,679.7984602058527110713735155205367113,0.5062008258607482886979507563210232974995,674.46450227113263997083098682122143746,647.073974159504459939813680421298775089,0.5245702955452570472018216681471480547844,665.294140294410741108573884455520593508,0,0,0,679.7984602058527110713735155205367113,0.5062008258607482886979507563210232974995,674.46450227113263997083098682122143746,0,0,0,32.72448604634825113155983509923793621063,0.9999999999999999999999999999999999999991,64.13999265084257221785727679450635497278,91.59510159707444071559015647317280329813,0.6982796682052030043023401151815975292184,125.359634418756920512080817667105808688,555.47887256243001922422352394812597179,0.605790602268290384898035187869882338243,659.547606283534592724381260967876735822,0.2401952372912908711301948519631663732695,1,0.4707826650909301074151819098478060916086,1400.736036209693062224667696305155304715,0.7756094695254422333700731141177449258231,2129.391302619950532551125465080611096607
2003,19.0550891167991046060759620153092678975,0.9844859891450058161693394911625417227695,36.76855778450047545349667882306096710103,702.013444059972759917296402842655482412,0.4000072509311318723751345885369759199914,550.388517035246237484234116374023828635,671.195190131703787720956264481745063983,0.4113402142967910157165160533289811496732,541.135563753750835839995315136337656385,19.0550891167991046060759620153092678975,0.9844859891450058161693394911625417227695,36.76855778450047545349667882306096710103,702.013444059972759917296402842655482412,0.4000072509311318723751345885369759199914,550.388517035246237484234116374023828635,0,0,0,30.81825392826897219634013836091041842869,1,60.40377769940718550482667118738442012029,0,0,0,671.195190131703787720956264481745063983,0.4113402142967910157165160533289811496717,541.135563753750835839995315136337656383,20.93593976367028634619467382876338135147,0.6668008406509597190404641734210991661773,27.3618003790970756947764604041516135691,1286.423925381657330712609947681290599074,0.7454562223938353990965916630844891666158,1879.586530831636545346963061815163466781
2004,36.01109915085280072161929634371884457664,0.648900795801093517193783853602535697963,45.80055655745451217029193312695121060189,106.875039027700668071773344708058815994,0.5825929196869302310912335212019385839306,122.038696416453388681640409478447017661,48.42663666004648989406676516119273905465,1,94.91620785369112019237085971593776854719,14.72686983795493428588999927648054376413,0.7079536791890562614387249013430254877775,20.43484570204833157558878439060508094388,128.159268340598534507502641775297116807,0.5066509330996984529113273831368740227123,127.266745264672224530269914792085102288,21.28422931289786643572929706723830081253,0.9999999999999999999999999999999999999995,41.71708945327981821402942225178706959254,58.44840236765417817770657954686607693981,0.699858569670893617343754032706112321371,80.17500594992763723269022761551924816364,0,0,0,48.42663666004648989406676516119273905465,1,94.91620785369112019237085971593776854719,25.19947216740900232592066988054925210014,0.8210753664175200299143057137825013565775,40.55370505303155069003851295608029542407,97.71380648305198841676825841174072306798,0.5972742395032945540910062142956839771902,114.389401334028460105309814164855840292
2005,325.778027587383366707014563998127889257,0.9415424477294533613582274940812062535458,601.198329361752704645514338715789904277,344.057405822784470390432451864109308614,0.7096813413964752577160359858161890225499,478.575397712142074288978052271618554838,344.057405822784470390432451864109308614,0.7096813413964752577160359858161890225499,478.575397712142074288978052271618554838,325.778027587383366707014563998127889254,0.9415424477294533613582274940812062535544,601.198329361752704645514338715789904277,344.057405822784470390432451864109308614,0.7096813413964752577160359858161890225499,478.575397712142074288978052271618554838,0,0,0,0,0,0,0,0,0,344.057405822784470390432451864109308614,0.7096813413964752577160359858161890225499,478.575397712142074288978052271618554838,477.269016391344400550212932599087209556,1,935.44727212703502507841734789421093073,369.830760452474265479003645296044207588,0.5697967270079222288152991793345983312154,413.027579431234688480655689627385455167
2006,86.88610379300603428739969128869543949262,0.5845302451366599956853658387839308987596,99.54360887622639811280668629281117835161,165.88562128205268662979421566140977335,0.6030360960659143947121857179705150444039,196.068634204739721966415599517519795678,139.222052133832292903364685665731038501,0.6994139819971606488626266296366444080596,190.852745734890283591011609844287623364,46.66249589711185650668119436362481667108,0.5289334893941365425321785071151652775455,48.3754592862499500049455017915114851204,206.109229177946864410512712586480396172,0.5207485451655749360556498631969135400674,210.368919229643240414581041238838104683,40.22360789589417778071849692507062282154,0.6987663645379482403279870113261459862259,55.08953234570721307872924299134937944704,26.6635691482203937264295299956787348484,1,52.26059553051197170380187879153032030286,0,0,0,139.222052133832292903364685665731038501,0.6994139819971606488626266296366444080596,190.852745734890283591011609844287623364,38.15776606985059178729406374204014010082,0.6020332970604002412739429821731402815695,45.02560160236357980247086067421405789803,537.854069064267888958304633464301008666,0.7602632449643743704299433951358875275534,801.46493253362233680375783765490424244
2007,196.771704525269636902445668056421219247,0.7367315686138861402618077678903797517238,284.137136006110834146500896103409457351,306.455533456082140583314389823499938723,0.7980532635541402670246732732460388938248,479.352963673348686432998413912980440225,205.560012368448450721694172718213107384,0.7335201286417065731062077825767608482351,295.533517163546399605234865630439950251,113.315525099113883754866944122409224412,0.5833714447584153297626204416447260171498,129.565881517631940010715888715594728729,389.911712882237893730893113757511933559,0.7142591109471057671900685453755461756246,545.856067046615593310446778174953785616,83.45617942615575314757872393401199483539,1,163.574111675265276169254298910663509877,100.895521087633689861620217105286831338,1,197.755221331762032128775625526362189422,0,0,0,205.560012368448450721694172718213107384,0.7335201286417065731062077825767608482351,295.533517163546399605234865630439950251,58.76506051209323907589554714632520329663,0.7923800831500226884315292871863866956502,91.26595652838156906726286427418601743523,223.429258069971563109417687916547585454,0.8757372649870089088458704826336887079503,383.504041665336031476374433681990765786
2008,211.706666949247237398976897126375526092,0.9516463516580289472996131697844011925078,394.880959358907799678720523286116664237,45.98493930904111756540539709231879012927,1,90.13048104572059042819457830094482865339,45.98493930904111756540539709231879012927,1,90.13048104572059042819457830094482865339,124.573064746013314560555928378324741647,0.9194159760358790032180578583562169575393,224.487553186023698968924400036131862502,133.118541512275040403826365840369574575,0.7324409791625138825355975551415523315732,191.102890784275504973386980312183791756,87.13360220323392283842096874805078444583,1,170.781860318338488763305098746179537514,0,0,0,45.98493930904111756540539709231879012927,1,90.13048104572059042819457830094482865339,0,0,0,222.030130271671270550360886916520314642,0.9012822101810032941810425632645477334366,392.219140814534817479441162628861423928,449.542958140473000126470157113662233699,0.6353638198569821655694746473203950273685,559.821728904919188756524738443089895355
2009,254.298769704180954586077506638980652562,0.6802101538136265686293160076513383805207,339.034146299989977429112438813252815205,497.112323341059541986337426066878986626,0.7128249971935148477651092417547469739889,694.534017361286730590805007336174918407,186.510075836802925342810472386405906411,0.6035951619153339686186587272842268337879,220.650095670170307527239691186825353315,76.992535832738621501800393266438944563,0.7225320917985108132615057731416098591105,109.033972817476852311917513797099644497,674.418557212501875070614539439420694626,0.6949122391325416862631739100829837271453,918.576951021952585249596086074243255724,177.306233871442333084277113372541707998,0.6728357783658719601927002115652759544595,233.824036636985937667496361735789909203,310.602247504256616643526953680473080217,0.8021252668568021466735353304276138582169,488.318144904721720474212935733529429377,81.47905344242295879518192578738272205197,0.6982312855835594217223115591290286543357,111.506799497139669671111033756501104519,105.031022394379966547628546599023184359,0.6985287433284579860655205372959605324299,143.79968864395275811843699172196623302,80.21911830961511127208288749511480723955,0.6595726965631212599326457344425173935793,103.704266751602229569037697578849088627,544.69128352049781703416717343315930888,0.8493274280526566997361288920151893242853,906.737643953723089509479824950270868383
2010,91.63811256525174102713036619843934363094,0.852705583665073421759989642503783909037,153.155047311400621544938458720479057478,302.932664140324892911748789888058113038,0.4611264014007532096870787597368132152478,273.792888592271188052300386535088137624,190.047271925090602638495748528731708452,0.4832483218793687603171810011421541880396,180.006449461682126608226306669278005896,47.03031761366854824409867285078462955374,0.750329901859397564785059783245615874637,69.164977054981228218963353483008609341,347.540459091908085694780483235712827116,0.5039627840781523338172715726631647136805,343.289016393764129077109094470733609255,44.6077949515831927830316933476547140772,1,87.43127810510305785474211896140323959131,112.885392215234290273253041359326404587,0.6982757942946207586401112205509174996809,154.497268350170944747625309664147610211,0,0,0,190.047271925090602638495748528731708452,0.4832483218793687603171810011421541880396,180.006449461682126608226306669278005896,84.08155541843035805352404245465808434379,0.5779409649610463297174694825539660157442,95.24458353694853607498921247056903583483,310.159810043940809053913070138254742795,0.6596891203774746447620027217311966690855,401.033742438090598034395463092597808891
2011,0,0,0,461.360809219395141682855920841066204749,0.8433508743712930754501771760574566179212,762.614522037415479504210417394059237114,398.983184361225576173317282823817145519,0.8864364123433549225363731983171115369058,693.199516159764617969729465990772688733,0,0,0,461.360809219395141682855920841066204751,0.8433508743712930754501771760574566179175,762.614522037415479504210417394059237114,0,0,0,62.37762485816956550953863801724905922791,0.7052834353523493041630968704111995231665,86.2280548762162661107294457544794337473,128.076617891232998071980940077010310362,0.7228423666089921331382602383284619466181,181.455242944197909687946380874234039961,270.906566469992578101336342746806835159,1,530.976870281185453078619231783741396914,2.68537338695310553049107738247968513181,1.00000000000000000000000000000000000001,5.26333183842808683976251166966018285839,34.14415728146523639282024336805649929487,0.7254763639028930285085535197663860006536,48.55072698324834162254867294366286053642
2012,164.71209527923969980565141373793292534,1,322.835706747309811619076770926348533666,643.939230318814953029985262554363462066,0.73544256563499789155680778450222960862,928.217426531042377105380504277294084852,458.979650390288653281823368838587881253,0.6433598039047200879124058896697949708423,578.766553427852057849687455060885494577,133.944881330874157837556732443130188987,0.9999999999999999999999999999999999999925,262.531967408513349361611195588535170413,674.706444267180494998079943849166198419,0.7465543164255333639068762751019172265135,987.261816244062830798167548752002543012,30.76721394836554196809468129480273635402,1,60.30373933879646225746557533781336325394,184.959579928526299748161893715775580814,0.9999999999999999999999999999999999999946,362.520776659911547506397311682920138393,165.994092439045697040321616987444145184,1.00000000000000000000000000000000000001,325.348421180529566199030369295390524563,292.98555795124295624150175185114373607,0.5111215682427662665682868549979983422619,293.512426190941507714508473192223822889,8.70031224568893873708513852233201886637,1,17.05261200155031992468687150377075697809,228.762997132808102568798493809497869969,0.660476233148814339811211389375502886425,296.14134435501581694861824716292871882
2013,14.52740475225474286697989724479154491769,0.9999999999999999999999999999999999999986,28.47371331441929601928059859979142803863,250.135832045587678045507489138017825316,0.7974026416789385999189293222643324890678,390.939587573353400199500960090842213978,189.920748597745428633567687708225300898,0.7523768963016876285935070510137954844053,280.068287411599004978994427396485229695,14.52740475225474286697989724479154491769,0.9999999999999999999999999999999999999986,28.47371331441929601928059859979142803863,250.135832045587678045507489138017825316,0.7974026416789385999189293222643324890678,390.939587573353400199500960090842213978,0,0,0,60.21508344784224941193980142979252441838,0.9999999999999999999999999999999999999997,118.02156355777080884740201080239334786,0,0,0,189.920748597745428633567687708225300898,0.7523768963016876285935070510137954844053,280.068287411599004978994427396485229695,12.06007119062645960970249210949041384166,0.722445960635809125678353110039899986138,17.0769894446308227095887471638925343677,153.847492104222525793441021397963038699,0.6997359390972781551066531333617291288441,210.999133956006100895390277510399341769
2014,83.15425639276828835436761129778104215587,0.62309434233247791009223712502564016198,101.553375530428478999890293564413905876,233.386357708256516243057326799917272106,0.6992721471534240677511926502476806372253,319.873135763100451470627055009067708906,233.386357708256516243057326799917272106,0.6992721471534240677511926502476806372253,319.873135763100451470627055009067708906,15.49281162722585254289291991269549915615,1,30.36591078936267098407012302888317834605,301.047802473798952054532018185002815106,0.5592146133546837120169806971258415776724,329.96664770485884435032724914986684969,67.66144476554243581147469138508554299972,0.7385249652322045707554764640022700625132,97.94054564034459641023801826859141268184,0,0,0,81.38195325459465119575309853813545014905,0.9999999999999999999999999999999999999998,159.508628379005516343676073134745482292,152.004404453661865047304228261781821957,0.7698021136509392313323387150423923951781,229.346091192055043210459147073388655476,16.42553582060497795988723081371100384111,0.9999999999999999999999999999999999999976,32.1940502083857568013789723948735675285,91.11432877047692995660885440643898529354,0.6049179014657520435411794915455434640031,108.028709564463100115656392682923215579
2015,81.69031173868511536273421256647637176423,0.7471437732929496409955718238884799621354,119.627439197680327909526602709600788546,621.714015705851094889884047755186569316,0.3936842020497155352801400700655612970801,479.727612905513308204882870814935120884,428.259933547302195847570321524754896928,0.458390472598259086785731900708997484304,384.768135733947893878977623917265953688,13.24532015635009826596601003470182634145,0.9999999999999999999999999999999999999992,25.96082750644619260129337966801557962922,690.159007288186111986652250286961114741,0.3901062165701462758649440325691721498182,527.701225563404495085307610802027252294,68.44499158233501709676820253177454542278,0.7207586333289476704972761326067618490057,96.69134443854642424146958999211682524135,193.454082158548899042313726230431672392,0.4574778871224951563616501882445520610425,173.461890931784493231215353779529070399,51.79787899103596459515135828862781212772,1,101.52384282243049060649666224571051177,376.462054556266231252418963236127084799,0.5097742357614560784704616562185909030946,376.144886063032076406829592879124942482,0,0,0,159.648973599870427222037629656630751356,0.6618318063068014725931245020003488259462,207.095106402353048569036709696658695965
2016,70.338891149756970015403059882752826753,0.4852540056225856275400206320272450835146,66.89916821568239004061659033254349940484,128.554268057385178392303170399488928335,0.6128848977562964401087008367269176466805,154.426380091592639264111936152661234973,67.74388364590259020564691916295665886462,0.9999999999999999999999999999999999999997,132.778011945969076803067961559395051375,31.12166288551723760507765104519376661119,0.6982126755997469048530076304422717040576,42.58989744432424722398631001232817594306,167.771496321624910802628579237047988476,0.5384275356909271844624244857318447190827,177.052274914318632789020867211663230977,39.21722826423973241032540883755906014181,0.7001141603976061094379367586057310460667,53.81481220510535698240065327437916209961,60.8103844114825881866562512365322694704,0.7024049784673174064233506388829670908321,83.71849283614797400164818416605734860714,0,0,0,67.74388364590259020564691916295665886462,0.9999999999999999999999999999999999999997,132.778011945969076803067961559395051375,49.46277261759236196437331948607467024376,0.4902259378680457517741087905658077346816,47.52595082818569162060775837404610228279,351.680494945587021831333132006892564834,0.4927816178023876120921828291045406514965,339.671299167708313494448563396613683116
2017,45.19559269924772901833435706351858501087,0.7674673119300853379844514018913945538202,67.98483447835814307034452731420145362487,252.779780852081080154828659967398305266,0.5134359236841284623410862893404228490543,254.380991730101244544949567256956814715,222.516403637125737328613271915071242444,0.5731508642094040745014301047861036453505,249.969519328958912767439409944122955597,45.19559269924772901833435706351858501087,0.7674673119300853379844514018913945538202,67.98483447835814307034452731420145362487,252.779780852081080154828659967398305266,0.5134359236841284623410862893404228490543,254.380991730101244544949567256956814715,0,0,0,30.26337721495534282621538805232706282291,1,59.31621934131247193938216058256104313306,0,0,0,222.516403637125737328613271915071242444,0.5731508642094040745014301047861036453505,249.969519328958912767439409944122955597,54.60550553369737283886817954007350863575,0.5007034747167330366470185500079074861801,53.58868606439669415005778483024987542811,204.400658968561123140766261995715090911,0.5911008950388980855629533649915776896185,236.809968427199820101894768635090351945
2018,93.9212225407203345376211527297799666578,0.5404545367795909699644950517332481627295,99.48989561115505751856970612778481519188,152.18689738366867215181697295052010698,0.5712659546041952036225697472315466385949,170.400818695779075681462201700061696436,152.18689738366867215181697295052010698,0.5712659546041952036225697472315466385949,170.400818695779075681462201700061696436,51.88499548248731964894104422494900648626,0.8201986115953786812032870799850349015594,83.40976246444244538812147017364539689723,194.223124441901687040497081455351067152,0.5122733475314034225932071049738861952882,195.010847046688181987095601081404884851,42.03622705823301488868010850483096017154,0.7035403122411332314146944026859144846126,57.96539340757732031181173025917938350157,0,0,0,89.68058000683753725108241333260957027724,0.6991812535170866832990518900818170231183,122.897841476827301008045052992899274407,62.50631737683113490073455961791053670255,0.9999999999999999999999999999999999999997,122.512382058589024405439736851104651937,12.65024114933294262516001762694094630844,1,24.79447265269256754531363454880425476456,107.93967155362645316222686627747116407,0.7267708105829549547096404967461961266744,153.756909074610563402350662941708693292
2019,113.606523627998498986849869050811891015,0.5435752919426702372548864673033297716584,121.037250525455050896238732853142076133,203.756237795782938520518877161427037827,0.6041004861949697614148775996218691966891,241.254914942673080081957262088973164162,203.756237795782938520518877161427037827,0.6041004861949697614148775996218691966891,241.254914942673080081957262088973164162,72.07349420331079100729276021460986255101,0.5968126308797159562446557534355820876361,84.30816851665686669234781672129563991451,245.289267220470646500075985997629066293,0.5336441177549598026102939401313582450918,256.558462217232132908719011827144942126,41.53302942468770797955710883620202846382,0.7002213306763684886732191317596868557659,57.00133373632016435386317471490513682339,0,0,0,102.292573130802572498066230867033319075,0.7167151040568406659224476029881748818222,143.696679103542892681105352392621775543,101.463664664980366022452646294393718752,1,198.868782743361517404007186737011688754,0,0,0,407.121023394597985850394641019232538313,0.858366999577549337583174238647328255537,684.940132579678192875020249486824772295
2021,14.6676045245951337194782928832008102981,1,28.7485048682064620901774540510735881843,400.775049765734780469803487139449247902,0.5030812378510340199533802751113240070333,395.179919946473005932770111328606644589,294.597540329300209849179314445058175521,0.5760150300717513248399879826694977189518,332.597517661617834774280379954973470726,14.6676045245951337194782928832008102981,1,28.7485048682064620901774540510735881843,400.775049765734780469803487139449247902,0.5030812378510340199533802751113240070333,395.179919946473005932770111328606644589,0,0,0,106.17750943643457062062417269439107238,0.7363359088969074445756502167775216759661,153.237333313962552341111204870061954631,229.134520006181633937780123949434418824,0.5067550621112443833732682485804913774501,227.585552718422975646956346004295329133,65.46302032311857591139919049562375669682,0.9999999999999999999999999999999999999998,128.307519833312408786342413371422563126,0,0,0,260.362044336580273008309709452966966621,0.6317747650242132280270046112343653027855,322.400731988654905327816448333425216335
